keyword,search_volume,cpc,competition_level,low_bid,high_bid,difficulty,estimated_traffic,trend_monthly,competitor_domain,suggested_min_bid,suggested_max_bid,bid_strategy
will the house prices go down,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-36,www.truenorthmortgage.ca,0.0,0.0,Standard
will the interest rate go down in canada,90,0.2199999988079071,LOW,0.050000000745058,0.3000000119209289,0,14.579999923706055,0,www.truenorthmortgage.ca,0.0400000005960464,0.3600000143051147,Standard
will the price of houses go down,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-36,www.truenorthmortgage.ca,0.0,0.0,Standard
2025 interest rate prediction,90,1.5299999713897705,LOW,0.0,0.0,0,8.756999969482422,-67,www.truenorthmortgage.ca,0.0,0.0,Standard
205 5th ave sw calgary,260,0.0199999995529651,LOW,0.0,0.0,0,25.29800033569336,-19,www.truenorthmortgage.ca,0.0,0.0,Standard
5 year fixed mortgage,14800,1.600000023841858,LOW,0.4900000095367431,1.7400000095367432,0,1440.0400390625,-33,www.truenorthmortgage.ca,0.3920000076293945,2.0880000114440915,Standard
5 year fixed mortgage rates manitoba,50,3.7699999809265137,LOW,0.7400000095367432,2.5399999618530273,0,4.864999771118164,0,www.truenorthmortgage.ca,0.5920000076293945,3.047999954223633,Standard
5 year fixed mortgages,14800,1.600000023841858,LOW,0.4900000095367431,1.7400000095367432,0,1440.0400390625,-33,www.truenorthmortgage.ca,0.3920000076293945,2.0880000114440915,Standard
5 year fixed rate canada,260,1.059999942779541,MEDIUM,0.3300000131130218,1.5,0,25.29800033569336,-35,www.truenorthmortgage.ca,0.26400001049041744,1.7999999999999998,Standard
5 year mortgage canada,70,1.4900000095367432,MEDIUM,0.3000000119209289,1.7200000286102295,0,6.810999870300293,-43,www.truenorthmortgage.ca,0.24000000953674314,2.0640000343322753,Standard
5-year fixed mortgage rates,14800,1.600000023841858,LOW,0.4900000095367431,1.7400000095367432,0,1440.0400390625,-33,www.truenorthmortgage.ca,0.3920000076293945,2.0880000114440915,Standard
5-year fixed mortgage rates manitoba,50,3.7699999809265137,LOW,0.7400000095367432,2.5399999618530273,0,4.864999771118164,0,www.truenorthmortgage.ca,0.5920000076293945,3.047999954223633,Standard
5-year mortgage rates canada,4400,1.2200000286102295,LOW,0.4199999868869781,1.649999976158142,0,428.1199951171875,-19,www.truenorthmortgage.ca,0.3359999895095825,1.9799999713897705,Standard
abbotsford mortgage brokers,390,9.350000381469728,MEDIUM,4.28000020980835,14.739999771118164,0,37.946998596191406,0,www.truenorthmortgage.ca,3.42400016784668,17.687999725341797,Standard
alberta land transfer tax calculator,70,0.0399999991059303,LOW,0.0,0.0,0,6.810999870300293,-44,www.truenorthmortgage.ca,0.0,0.0,Standard
alberta mortgage broker,390,18.06999969482422,MEDIUM,4.800000190734863,18.1200008392334,0,37.946998596191406,-19,www.truenorthmortgage.ca,3.8400001525878906,21.744001007080076,Standard
alberta mortgage interest rates,14800,2.2100000381469727,HIGH,0.6700000166893005,2.240000009536743,0,1440.0400390625,-18,www.truenorthmortgage.ca,0.5360000133514404,2.6880000114440916,Conservative
alberta mortgage rates forecast,590,1.8799999952316284,MEDIUM,0.449999988079071,1.930000066757202,0,57.40700149536133,-19,www.truenorthmortgage.ca,0.3599999904632568,2.3160000801086422,Standard
alternative lender,140,9.550000190734863,MEDIUM,2.9200000762939453,14.140000343322754,0,13.621999740600586,0,www.truenorthmortgage.ca,2.3360000610351563,16.968000411987305,Standard
alternative lenders,140,9.550000190734863,MEDIUM,2.9200000762939453,14.140000343322754,0,13.621999740600586,0,www.truenorthmortgage.ca,2.3360000610351563,16.968000411987305,Standard
alternative lending canada,90,9.5,HIGH,3.259999990463257,12.960000038146973,0,8.756999969482422,29,www.truenorthmortgage.ca,2.6079999923706056,15.552000045776367,Conservative
alternative lending mortgage,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,13.621999740600586,-21,www.truenorthmortgage.ca,2.3760000228881837,15.672000503540039,Standard
alternative mortgage lender,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,13.621999740600586,-21,www.truenorthmortgage.ca,2.3760000228881837,15.672000503540039,Standard
alternative mortgage lending,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,13.621999740600586,-21,www.truenorthmortgage.ca,2.3760000228881837,15.672000503540039,Standard
are home prices going down,90,0.2399999946355819,LOW,0.0,0.0,0,8.756999969482422,-18,www.truenorthmortgage.ca,0.0,0.0,Standard
are house prices going down,140,3.190000057220459,LOW,0.0,0.0,0,13.621999740600586,-35,www.truenorthmortgage.ca,0.0,0.0,Standard
are house prices going to go down,140,3.190000057220459,LOW,0.0,0.0,0,13.621999740600586,-35,www.truenorthmortgage.ca,0.0,0.0,Standard
are interest rates going down canada,70,0.0,LOW,0.0,0.0,0,6.810999870300293,0,www.truenorthmortgage.ca,0.0,0.0,Standard
are mortgage rates going down in ontario,210,1.309999942779541,LOW,0.0700000002980232,2.25,0,20.433000564575195,-34,www.truenorthmortgage.ca,0.05600000023841856,2.6999999999999997,Standard
are prices of houses going down,140,3.190000057220459,LOW,0.0,0.0,0,13.621999740600586,-35,www.truenorthmortgage.ca,0.0,0.0,Standard
bad credit mortgage in canada,390,14.43000030517578,MEDIUM,2.990000009536743,12.890000343322754,0,37.946998596191406,-18,www.truenorthmortgage.ca,2.392000007629395,15.468000411987305,Standard
bad credit mortgage ontario canada,210,16.920000076293945,MEDIUM,5.539999961853027,17.920000076293945,0,20.433000564575195,-19,www.truenorthmortgage.ca,4.431999969482422,21.504000091552733,Standard
bad credit mortgages in canada,390,14.43000030517578,MEDIUM,2.990000009536743,12.890000343322754,0,37.946998596191406,-18,www.truenorthmortgage.ca,2.392000007629395,15.468000411987305,Standard
bank of canada forecast,210,0.4000000059604645,LOW,0.0,0.0,0,20.433000564575195,-48,www.truenorthmortgage.ca,0.0,0.0,Standard
bank of canada rate vs prime rate,70,0.0,LOW,0.0,0.0,0,6.810999870300293,100,www.truenorthmortgage.ca,0.0,0.0,Aggressive
banks with best mortgage rates,260,2.950000047683716,HIGH,0.9300000071525574,4.360000133514404,0,25.29800033569336,0,www.truenorthmortgage.ca,0.7440000057220459,5.232000160217285,Conservative
best 1-year mortgage rates,110,1.0199999809265137,HIGH,0.5199999809265137,2.2699999809265137,0,10.70300006866455,0,www.truenorthmortgage.ca,0.41599998474121097,2.7239999771118164,Conservative
best 3 year fixed mortgage,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,97.30000305175781,0,www.truenorthmortgage.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed mortgage rate,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,97.30000305175781,0,www.truenorthmortgage.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed mortgage rates,1000,1.670000076293945,MEDIUM,0.4900000095367431,2.2200000286102295,0,97.30000305175781,0,www.truenorthmortgage.ca,0.3920000076293945,2.6640000343322754,Standard
best 3 year fixed mortgage rates canada,210,2.440000057220459,MEDIUM,0.5600000023841858,2.25,0,20.433000564575195,0,www.truenorthmortgage.ca,0.4480000019073487,2.6999999999999997,Standard
best 3 year fixed mortgage rates ontario,110,1.2100000381469729,HIGH,0.6499999761581421,2.259999990463257,0,10.70300006866455,0,www.truenorthmortgage.ca,0.5199999809265137,2.7119999885559083,Conservative
best 3 year fixed rate mortgage canada,140,2.069999933242798,MEDIUM,0.6499999761581421,2.5399999618530273,0,13.621999740600586,0,www.truenorthmortgage.ca,0.5199999809265137,3.047999954223633,Standard
best 3 year mortgage rates canada,140,2.069999933242798,MEDIUM,0.6499999761581421,2.5399999618530273,0,13.621999740600586,0,www.truenorthmortgage.ca,0.5199999809265137,3.047999954223633,Standard
best 3-year fixed mortgage rates bc,170,1.649999976158142,MEDIUM,0.6299999952316284,2.3399999141693115,0,16.541000366210938,21,www.truenorthmortgage.ca,0.5039999961853028,2.8079998970031737,Aggressive
best 3-year fixed mortgage rates ontario,110,1.2100000381469729,HIGH,0.6499999761581421,2.259999990463257,0,10.70300006866455,0,www.truenorthmortgage.ca,0.5199999809265137,2.7119999885559083,Conservative
best 4 year fixed mortgage rates,70,2.2699999809265137,MEDIUM,0.5400000214576721,2.75,0,6.810999870300293,0,www.truenorthmortgage.ca,0.43200001716613773,3.3,Standard
best 4 year mortgage rates,70,2.2699999809265137,MEDIUM,0.5400000214576721,2.75,0,6.810999870300293,0,www.truenorthmortgage.ca,0.43200001716613773,3.3,Standard
best 4-year fixed mortgage rates,70,2.2699999809265137,MEDIUM,0.5400000214576721,2.75,0,6.810999870300293,0,www.truenorthmortgage.ca,0.43200001716613773,3.3,Standard
best 5 year fixed mortgage,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,233.52000427246094,0,www.truenorthmortgage.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed mortgages,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,233.52000427246094,0,www.truenorthmortgage.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed rate,2400,1.6299999952316284,MEDIUM,0.550000011920929,1.930000066757202,0,233.52000427246094,0,www.truenorthmortgage.ca,0.4400000095367432,2.3160000801086422,Standard
best 5 year fixed rates canada,720,1.569999933242798,MEDIUM,0.4399999976158142,2.0899999141693115,0,70.05599975585938,-18,www.truenorthmortgage.ca,0.35199999809265137,2.507999897003174,Standard
best 5 year mortgage rate canada,720,1.569999933242798,MEDIUM,0.4399999976158142,2.0899999141693115,0,70.05599975585938,-18,www.truenorthmortgage.ca,0.35199999809265137,2.507999897003174,Standard
0 fee credit cards,70,14.420000076293944,MEDIUM,4.239999771118164,15.970000267028809,0,21.280000686645508,-44,www.nerdwallet.com,3.3919998168945313,19.16400032043457,Standard
0 fees bank account,70,13.489999771118164,HIGH,3.4100000858306885,12.850000381469728,0,21.280000686645508,29,www.nerdwallet.com,2.728000068664551,15.420000457763674,Conservative
10 cash back credit card canada,170,3.889999866485596,HIGH,1.0499999523162842,5.03000020980835,0,51.68000030517578,0,www.nerdwallet.com,0.8399999618530274,6.0360002517700195,Conservative
1st time home buyer tips,210,1.25,LOW,0.2599999904632568,2.619999885559082,0,63.84000015258789,-35,www.nerdwallet.com,0.20799999237060543,3.1439998626708983,Standard
2 cash back credit card canada,70,4.400000095367432,HIGH,0.9100000262260436,5.349999904632568,0,21.280000686645508,29,www.nerdwallet.com,0.7280000209808349,6.419999885559082,Conservative
20/30/50 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
20/30/50 budget rule,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,www.nerdwallet.com,0.0,0.0,Standard
30 day gic rates canada,90,1.5199999809265137,MEDIUM,0.3400000035762787,1.5299999713897705,0,27.360000610351562,22,www.nerdwallet.com,0.27200000286102294,1.8359999656677246,Aggressive
30 year home loan,720,1.8600000143051147,LOW,0.7200000286102295,3.140000104904175,0,218.8800048828125,-19,www.nerdwallet.com,0.5760000228881836,3.7680001258850098,Standard
30/20,590,0.0,LOW,0.0,0.0,0,179.36000061035156,0,www.nerdwallet.com,0.0,0.0,Standard
30/20/50 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
4 cash back credit cards,50,7.289999961853027,HIGH,1.1699999570846558,5.460000038146973,0,15.199999809265137,-20,www.nerdwallet.com,0.9359999656677247,6.552000045776367,Conservative
40 30/20-10 rule,90,0.0,LOW,0.0,0.0,0,27.360000610351562,0,www.nerdwallet.com,0.0,0.0,Standard
401 k vs roth 401k,140,0.0199999995529651,LOW,0.0,0.0,0,42.560001373291016,-18,www.nerdwallet.com,0.0,0.0,Standard
401 vs roth 401k,140,0.0199999995529651,LOW,0.0,0.0,0,42.560001373291016,-18,www.nerdwallet.com,0.0,0.0,Standard
401k or roth 401k,140,0.0199999995529651,LOW,0.0,0.0,0,42.560001373291016,-18,www.nerdwallet.com,0.0,0.0,Standard
401k roth vs 401k,140,0.0199999995529651,LOW,0.0,0.0,0,42.560001373291016,-18,www.nerdwallet.com,0.0,0.0,Standard
401k versus roth 401 k,140,0.0199999995529651,LOW,0.0,0.0,0,42.560001373291016,-18,www.nerdwallet.com,0.0,0.0,Standard
401k vs roth 401k,140,0.0199999995529651,LOW,0.0,0.0,0,42.560001373291016,-18,www.nerdwallet.com,0.0,0.0,Standard
5 cash back cards,70,3.6700000762939458,MEDIUM,1.1100000143051147,5.369999885559082,0,21.280000686645508,40,www.nerdwallet.com,0.8880000114440918,6.443999862670898,Aggressive
5 cash back credit card,70,3.6700000762939458,MEDIUM,1.1100000143051147,5.369999885559082,0,21.280000686645508,40,www.nerdwallet.com,0.8880000114440918,6.443999862670898,Aggressive
5 interest savings account,90,3.7899999618530273,MEDIUM,0.8500000238418579,2.990000009536743,0,27.360000610351562,-43,www.nerdwallet.com,0.6800000190734864,3.5880000114440915,Standard
50 20 30 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
50 20 30 calculator,140,4.929999828338623,LOW,0.0,0.0,0,42.560001373291016,0,www.nerdwallet.com,0.0,0.0,Standard
50 30 20 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
50 30 20 budget template,110,0.270000010728836,HIGH,1.0299999713897705,11.649999618530272,0,33.439998626708984,0,www.nerdwallet.com,0.8239999771118165,13.979999542236326,Conservative
50 30 20 calculator,140,4.929999828338623,LOW,0.0,0.0,0,42.560001373291016,0,www.nerdwallet.com,0.0,0.0,Standard
50 30 20 rule,2900,7.420000076293945,LOW,0.0799999982118606,3.509999990463257,0,881.5999755859375,0,www.nerdwallet.com,0.06399999856948849,4.211999988555908,Standard
50 30 20 rule budget,210,2.7899999618530273,LOW,0.3300000131130218,3.059999942779541,0,63.84000015258789,24,www.nerdwallet.com,0.26400001049041744,3.671999931335449,Aggressive
50 30 20 rule calculator,170,4.420000076293945,LOW,1.4700000286102295,6.340000152587891,0,51.68000030517578,-21,www.nerdwallet.com,1.1760000228881837,7.608000183105468,Standard
50 30 20 rule for budgeting,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,www.nerdwallet.com,0.0,0.0,Standard
50-20-30 rule,2900,7.420000076293945,LOW,0.0799999982118606,3.509999990463257,0,881.5999755859375,0,www.nerdwallet.com,0.06399999856948849,4.211999988555908,Standard
50-30-20 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
50/20/30,70,0.1099999994039535,LOW,0.0,0.0,0,21.280000686645508,-22,www.nerdwallet.com,0.0,0.0,Standard
50/20/30 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
50/20/30 calculator,140,4.929999828338623,LOW,0.0,0.0,0,42.560001373291016,0,www.nerdwallet.com,0.0,0.0,Standard
50/30/20,590,0.0799999982118606,LOW,0.0299999993294477,0.7900000214576721,0,179.36000061035156,0,www.nerdwallet.com,0.02399999946355816,0.9480000257492065,Standard
50/30/20 budget,590,3.1500000953674316,LOW,0.5299999713897705,4.369999885559082,0,179.36000061035156,23,www.nerdwallet.com,0.4239999771118164,5.243999862670898,Aggressive
50/30/20 budget template,110,0.270000010728836,HIGH,1.0299999713897705,11.649999618530272,0,33.439998626708984,0,www.nerdwallet.com,0.8239999771118165,13.979999542236326,Conservative
50/30/20 calculator,140,4.929999828338623,LOW,0.0,0.0,0,42.560001373291016,0,www.nerdwallet.com,0.0,0.0,Standard
50/30/20 rule,2900,7.420000076293945,LOW,0.0799999982118606,3.509999990463257,0,881.5999755859375,0,www.nerdwallet.com,0.06399999856948849,4.211999988555908,Standard
50/30/20 rule budget,210,2.7899999618530273,LOW,0.3300000131130218,3.059999942779541,0,63.84000015258789,24,www.nerdwallet.com,0.26400001049041744,3.671999931335449,Aggressive
50/30/20 rule calculator,170,4.420000076293945,LOW,1.4700000286102295,6.340000152587891,0,51.68000030517578,-21,www.nerdwallet.com,1.1760000228881837,7.608000183105468,Standard
50/30/20 rule for budgeting,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,www.nerdwallet.com,0.0,0.0,Standard
6 month gic rates canada,590,2.25,MEDIUM,0.4300000071525574,2.0399999618530273,0,179.36000061035156,-19,www.nerdwallet.com,0.3440000057220459,2.447999954223633,Standard
6-month gic rates canada,590,2.25,MEDIUM,0.4300000071525574,2.0399999618530273,0,179.36000061035156,-19,www.nerdwallet.com,0.3440000057220459,2.447999954223633,Standard
600 credit score credit cards,170,16.649999618530273,MEDIUM,6.779999732971191,18.309999465942383,0,51.68000030517578,0,www.nerdwallet.com,5.423999786376953,21.97199935913086,Standard
aa mileage value,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-29,www.nerdwallet.com,0.0,0.0,Standard
aa miles value,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-29,www.nerdwallet.com,0.0,0.0,Standard
aadvantage miles value,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-29,www.nerdwallet.com,0.0,0.0,Standard
accounting adjustments,70,0.0,LOW,0.0,0.0,0,21.280000686645508,29,www.nerdwallet.com,0.0,0.0,Aggressive
adjusted cost of living,260,0.0,LOW,0.0,0.0,0,79.04000091552734,-19,www.nerdwallet.com,0.0,0.0,Standard
advantage and disadvantage of franchisor,90,0.0,LOW,0.0,0.0,0,27.360000610351562,-36,www.nerdwallet.com,0.0,0.0,Standard
advantages and disadvantages for franchise,90,0.0,LOW,0.0,0.0,0,27.360000610351562,-36,www.nerdwallet.com,0.0,0.0,Standard
advantages and disadvantages of a franchise,90,0.0,LOW,0.0,0.0,0,27.360000610351562,-36,www.nerdwallet.com,0.0,0.0,Standard
advantages and disadvantages of a franchisee,90,0.0,LOW,0.0,0.0,0,27.360000610351562,-36,www.nerdwallet.com,0.0,0.0,Standard
advantages and disadvantages of a franchisor,90,0.0,LOW,0.0,0.0,0,27.360000610351562,-36,www.nerdwallet.com,0.0,0.0,Standard
